latitude,longitude,elevation,time
41.79307,14.10561,795.98,
41.793870000000005,14.105550000000001,795.39,
41.794560000000004,14.105430000000002,795.19,
41.795206666636375,14.105393334075618,795.0400000000001,
41.79585333326108,14.10535666741134,794.9600000000002,
41.7965,14.10532,794.87,
41.79729000002704,14.105250001727134,795.0400000000001,
41.79808000001157,14.105180001728536,795.57,
41.79887,14.105110000000002,797.4000000000001,
41.79962000000645,14.105065000526805,799.6200000000001,
41.80037,14.105020000000001,801.1,
41.80071,14.10519,802.15,
41.80115000000001,14.10556,804.1600000000001,
41.801460000000006,14.105770000000001,805.52,
41.801790000000004,14.105760000000002,807.8000000000001,
41.80207,14.105690000000001,809.35,
41.80234,14.105690000000001,813.5100000000001,
41.802690000000005,14.105920000000001,815.73,
41.80341000000001,14.106580000000001,823.91,
41.8036,14.106720000000001,825.0400000000001,
41.80391,14.106890000000002,827.8100000000001,
41.80422,14.106940000000002,830.2400000000001,
41.80449,14.106860000000001,831.4300000000001,
41.804920000284234,14.10660500171005,833.47,
41.805350000000004,14.10635,835.6800000000001,
41.80563,14.106300000000001,838.71,
41.80586,14.106380000000001,840.9100000000001,
41.806110000000004,14.106600000000002,842.3900000000001,
41.806230000000006,14.106760000000001,845.9300000000001,
41.806230000000006,14.106860000000001,846.8800000000001,
41.80617,14.107260000000002,848.59,
41.806200000000004,14.10743,851.7800000000001,
41.806270000000005,14.107560000000001,851.7800000000001,
41.80641000000001,14.107650000000001,852.5400000000001,
41.806520000000006,14.107650000000001,853.5300000000001,
41.80691,14.107420000000001,856.65,
41.80698,14.107420000000001,857.44,
41.80726000000001,14.107550000000002,859.6600000000001,
41.80758,14.107600000000001,864.38,
41.80814,14.107450000000002,869.97,
41.80825,14.107460000000001,871.3400000000001,
41.808490002769474,14.108259996983804,875.2700000000001,
41.808730000000004,14.109060000000001,882.46,
41.80881,14.109140000000002,883.7800000000001,
41.80892,14.10913,884.5200000000001,
41.80933,14.1087,888.5500000000001,
41.810050000000004,14.10842,894.8600000000001,
41.81017000000001,14.108340000000002,895.6200000000001,
41.810410000000005,14.107940000000001,898.95,
41.81054,14.107850000000001,898.95,
41.81109,14.107640000000002,904.1600000000001,
41.811440000000005,14.107610000000001,907.1000000000001,
41.81177,14.107660000000001,909.1800000000001,
41.81199,14.107790000000001,910.9300000000001,
41.812575000938175,14.108259995691652,916.08,
41.81316,14.108730000000001,922.76,
41.81327,14.10879,923.57,
41.81336,14.108810000000002,923.57,
41.81354,14.1088,925.45,
41.814064999962156,14.10877500020685,929.33,
41.81459,14.10875,932.47,
41.8147,14.10871,933.3800000000001,
41.81485000000001,14.10861,934.2600000000001,
41.815560000000005,14.107970000000002,940.52,
41.81588,14.107550000000002,942.6700000000001,
41.81648000326831,14.106685008069544,949.18,
41.817080000000004,14.105820000000001,956.9200000000001,
41.81723,14.105720000000002,959.83,
41.81779000031198,14.10546000226477,965.52,
41.81835,14.105200000000002,969.52,
41.818830000000005,14.1049,974.62,
41.819030000000005,14.10476,977.8500000000001,
41.81947,14.104410000000001,980.8700000000001,
41.81974,14.1041,984.25,
41.82012,14.103380000000001,988.26,
41.82023,14.1033,988.89,
41.82063,14.103200000000001,992.38,
41.82076,14.103150000000001,993.96,
41.821290000000005,14.10256,998.1800000000001,
41.821824999902866,14.102435001082918,1005.4300000000001,
41.82236,14.102310000000001,1009.0799999999999,
41.82305000027084,14.102162504771123,1015.2400000000001,
41.82374000035299,14.102015006363331,1021.36,
41.82443000024644,14.101867504776486,1028.6699999999998,
41.825120000000005,14.101720000000002,1033.62,
41.825720000000004,14.101740000000001,1039.88,
41.82621,14.101270000000001,1045.63,
41.826350000000005,14.10124,1047.14,
41.8265,14.101350000000002,1049.76,
41.82682500077597,14.101814997408079,1054.7000000000003,
41.82715,14.10228,1059.48,
41.827360000000006,14.102620000000002,1062.4,
41.82746,14.102680000000001,1063.69,
41.82782,14.10284,1068.0800000000002,
41.827890000000004,14.102850000000002,1068.0800000000002,
41.82795,14.102810000000002,1069.01,
41.82799000000001,14.102760000000002,1069.01,
41.828120000000006,14.101960000000002,1074.75,
41.8282,14.101740000000001,1078.7,
41.828340000000004,14.101630000000002,1078.7,
41.82903000007505,14.101590000427194,1084.8300000000002,
41.82972,14.101550000000001,1091.15,
41.829930000000004,14.10147,1094.2200000000003,
41.83035,14.101170000000002,1098.44,
41.83044,14.101160000000002,1099.91,
41.830560000000006,14.10129,1100.92,
41.83066,14.10148,1104.6200000000001,
41.83073,14.101550000000001,1104.6200000000001,
41.830780000000004,14.10157,1104.6200000000001,
41.830850000000005,14.10152,1107.18,
41.830890000000004,14.101440000000002,1107.18,
41.83106,14.100550000000002,1114.81,
41.831100000000006,14.100430000000001,1115.9,
41.831160000000004,14.100340000000001,1115.9,
41.83126,14.100240000000001,1119.91,
41.83146000000001,14.10012,1122.17,
41.83156,14.10011,1122.17,
41.831860000000006,14.09993,1125.4,
41.83205000417877,14.098945003073,1131.07,
41.832240000000006,14.09796,1135.17,
41.83241,14.09744,1138.92,
41.83254,14.097170000000002,1138.92,
41.832820000000005,14.09673,1143.91,
41.83332333584993,14.096186675259327,1149.1100000000001,
41.83382666913941,14.095643341973439,1153.8600000000001,
41.83433,14.0951,1158.94,
41.834930001902286,14.0944300063306,1166.3100000000002,
41.835530000000006,14.093760000000001,1171.95,
41.835770000000004,14.09322,1174.2,
41.835860000000004,14.09205,1173.07,
41.83596,14.091800000000001,1171.7900000000002,
41.83617,14.091470000000001,1171.3999999999999,
41.83643,14.091210000000002,1170.35,
41.83682,14.090980000000002,1169.21,
41.837513333935625,14.09071667237216,1167.06,
41.8382066672698,14.090453339038596,1166.43,
41.8389,14.090190000000002,1167.3600000000001,
41.83919,14.090000000000002,1167.8200000000002,
41.839710000575856,14.089615003178078,1169.6200000000001,
41.840230000000005,14.08923,1170.76,
41.84091,14.0888,1172.2100000000003,
41.8414100005218,14.088515002130316,1173.9,
41.841910000000006,14.088230000000001,1175.0800000000002,
41.842090000000006,14.088080000000001,1176.19,
41.842290000000006,14.087880000000002,1177.71,
41.842420000000004,14.087700000000002,1179.64,
41.84282667109091,14.086983342497087,1183.4300000000003,
41.84323333772698,14.086266675884485,1190.3799999999999,
41.84364,14.085550000000001,1195.8600000000001,
41.844010000000004,14.085350000000002,1198.67,
41.84434,14.085120000000002,1201.69,
41.84469,14.08482,1202.8400000000001,
41.84537,14.084430000000001,1202.89,
41.84583000023841,14.084140002164704,1204.2400000000002,
41.84629,14.083850000000002,1207.39,
41.846560000000004,14.083590000000001,1210.02,
41.846970000000006,14.083160000000001,1212.4,
41.84738,14.082980000000001,1213.72,
41.847530000000006,14.082840000000001,1215.19,
41.847590000000004,14.082670000000002,1215.19,
41.84783,14.081700000000001,1222.89,
41.847840000000005,14.081370000000001,1225.93,
41.84781,14.08125,1227.0700000000002,
41.84763,14.080710000000002,1229.8200000000002,
41.84736,14.080250000000001,1234.55,
41.84729,14.08018,1234.55,
41.84714,14.080140000000002,1236.6200000000001,
41.847,14.08013,1238.9,
41.846880000000006,14.080140000000002,1238.9,
41.846700000000006,14.08018,1241.3899999999999,
41.84666,14.080160000000001,1241.4,
41.84664,14.080100000000002,1241.4,
41.846680000000006,14.07994,1241.16,
41.846740000000004,14.07985,1241.1000000000001,
41.84682,14.079780000000001,1241.12,
41.84709,14.079680000000002,1241.54,
41.847620000000006,14.07966,1243.0400000000002,
41.847840000000005,14.079630000000002,1243.23,
41.848150000000004,14.079530000000002,1242.69,
41.84848,14.07938,1241.84,
41.84903500038079,14.079020003240856,1239.98,
41.849590000000006,14.078660000000001,1238.5900000000001,
41.84982,14.078380000000001,1235.7,
41.85029,14.077420000000002,1233.43,
41.850840000000005,14.07665,1233.3200000000002,
41.85126,14.0761,1232.94,
41.851470000000006,14.07576,1232.91,
41.85168,14.075310000000002,1232.94,
41.85184,14.07492,1233.18,
41.85201,14.074320000000002,1233.02,
41.85206,14.074050000000002,1233.09,
41.85224,14.073570000000002,1233.2500000000002,
41.852580001510404,14.072970003279176,1233.13,
41.852920000000005,14.072370000000001,1233.18,
41.85307,14.072130000000001,1233.26,
41.85378,14.071520000000001,1234.63,
41.85383,14.07145,1234.63,
41.8539,14.071420000000002,1234.63,
41.85408,14.071150000000001,1234.5700000000002,
41.8543,14.070480000000002,1235.1000000000001,
41.85466500278645,14.069670004753627,1235.8300000000002,
41.855030000000006,14.06886,1235.96,
41.85539500312631,14.068010004867691,1235.69,
41.855760000000004,14.067160000000001,1235.27,
41.85625,14.066270000000001,1235.44,
41.856760003878605,14.065603343935363,1235.5900000000001,
41.85727000390209,14.064936677238162,1235.81,
41.857780000000005,14.06427,1236.14,
41.858150000562915,14.063875002406808,1235.95,
41.858520000000006,14.063480000000002,1235.68,
41.85889,14.063220000000001,1235.2200000000003,
41.858940000000004,14.063200000000002,1235.2200000000003,
41.859010000000005,14.063200000000002,1235.2200000000003,
41.859280000000005,14.06329,1234.6200000000001,
41.85954,14.06357,1232.85,
41.860103767947216,14.064338702565585,1229.75,
41.86066753076867,14.065107418685322,1228.8000000000002,
41.86123128846417,14.065876148359594,1228.89,
