latitude,longitude,elevation,time
45.65285,7.705490000000001,357.7,
45.65272,7.70668,357.62000000000006,
45.652620000000006,7.707280000000001,357.31,
45.65256,7.7075000000000005,357.31,
45.652460000000005,7.707750000000001,357.3,
45.652080000000005,7.708730000000001,357.02,
45.65182,7.709350000000001,356.72,
45.65151,7.70985,356.72,
45.65108000168062,7.710475004832375,356.6,
45.650650000000006,7.711100000000001,356.51000000000005,
45.65044,7.711480000000001,356.56000000000006,
45.650155001482624,7.7120650029977185,356.48,
45.64987000000001,7.712650000000001,356.48,
45.649750000000004,7.71285,356.48,
45.64936,7.713380000000001,356.66,
45.64913000000001,7.71365,356.97,
45.64878000108423,7.7141600032602025,357.28000000000003,
45.648430000000005,7.714670000000001,357.64,
45.647890002502564,7.71543000735069,357.28000000000003,
45.64735,7.716190000000001,356.87,
45.64687500170798,7.7168200053732035,356.00000000000006,
45.64640000000001,7.71745,355.68000000000006,
45.646240000000006,7.717650000000001,355.57000000000005,
45.64605,7.717820000000001,355.57000000000005,
45.645830000000004,7.717880000000001,355.45000000000005,
45.645540000000004,7.717890000000001,355.53000000000003,
45.64544,7.717860000000001,355.53000000000003,
45.64522,7.71785,355.23,
45.645050000000005,7.717790000000001,355.22,
45.64502,7.7177500000000006,355.17,
45.64495,7.71771,355.17,
45.64488,7.717740000000001,355.25,
45.644830000000006,7.71783,355.40000000000003,
45.644780000000004,7.717860000000001,355.52,
45.6443,7.71792,356.58,
45.644130000000004,7.71797,356.58,
45.64353000018582,7.7180200005209185,356.91,
45.64293000000001,7.718070000000001,357.34000000000003,
45.642480000000006,7.718120000000001,357.64,
45.64228000000001,7.718160000000001,358.1,
45.641560000000005,7.718350000000001,359.05,
45.64098499995744,7.71852000179452,360.32000000000005,
45.64041,7.7186900000000005,361.38000000000005,
45.639736666990935,7.718896671648639,361.98,
45.63906333360924,7.719103338330071,362.68,
45.63839,7.719310000000001,362.55,
45.63795000023867,7.7194550010901715,362.25,
45.637510000000006,7.719600000000001,361.84000000000003,
45.63738,7.719670000000001,361.69,
45.63723,7.719780000000001,361.49,
45.63651500201411,7.720445008406002,360.42,
45.6358,7.72111,359.04,
45.6355,7.72144,358.65000000000003,
45.634935003022534,7.722280008551465,357.88000000000005,
45.634370000000004,7.723120000000001,357.22,
45.634190000000004,7.723470000000001,357.02,
45.633912015939856,7.724426018995047,357.45000000000005,
45.63363402390583,7.72538202850572,357.87,
45.63335602389806,7.726338028531937,356.96000000000004,
45.63307801591675,7.727294019073609,356.78000000000003,
45.6328,7.728250000000001,355.84000000000003,
45.6324940201282,7.729324023452182,355.03000000000003,
45.63218803019252,7.7303980351767905,353.02000000000004,
45.63188203019323,7.731472035173701,350.7,
45.63157602013051,7.732546023442778,349.56,
45.63127,7.733620000000001,349.26,
45.63111000000001,7.734160000000001,349.26,
45.63102000000001,7.734380000000001,349.01000000000005,
45.63091000000001,7.734570000000001,348.72,
45.630770000000005,7.734730000000001,348.55,
45.630315000819465,7.7351250030860506,349.1,
45.62986,7.735520000000001,349.43,
45.62968,7.735650000000001,349.34000000000003,
45.62946,7.7357700000000005,349.27000000000004,
45.62889000016203,7.736035002761937,349.01000000000005,
45.62832,7.736300000000001,350.11,
45.62771000001451,7.736306666811611,352.0,
45.62710000002864,7.736313333478122,353.52000000000004,
45.626490000000004,7.736320000000001,353.39000000000004,
45.62580333375426,7.736546672228681,350.7,
45.625116667060254,7.736773338904283,349.16,
45.624430000000004,7.737000000000001,349.37,
45.623960000000004,7.737220000000001,350.27000000000004,
45.62375,7.7373,350.26,
45.62297666697944,7.737496672098545,349.5,
45.62220333362142,7.737693338771388,349.26,
45.621430000000004,7.737890000000001,349.08,
45.620870000000004,7.738060000000001,349.41,
45.62059000000001,7.738230000000001,349.67,
45.619816670325775,7.738876684495909,348.18000000000006,
45.619043337002985,7.7395233511533945,347.68000000000006,
45.61827,7.740170000000001,349.88,
45.61806000000001,7.740310000000001,349.99,
45.61798,7.740340000000001,349.99,
45.61793,7.740340000000001,350.17,
45.617850000000004,7.7403,350.17,
