latitude,longitude,elevation,time
41.329100000000004,19.81818,112.07000000000001,
41.32960500015199,19.818045001026878,112.19000000000001,
41.330110000000005,19.81791,112.66000000000001,
41.33023,19.817770000000003,112.69000000000001,
41.3303,19.817760000000003,112.91000000000001,
41.33017,19.81691,112.19000000000001,
41.330130000000004,19.816760000000002,112.19000000000001,
41.33006,19.81662,112.19000000000001,
41.329950000000004,19.816460000000003,112.19000000000001,
41.329800000000006,19.81632,111.74000000000001,
41.32909,19.816000000000003,111.4,
41.328990000000005,19.815990000000003,111.53,
41.32839500017287,19.816135001304232,111.30000000000001,
41.3278,19.816280000000003,111.18,
41.32697200093677,19.816512011791282,110.71,
41.32614400140765,19.8167440176859,109.96,
41.32531600141267,19.816976017684162,109.03000000000002,
41.32448800095187,19.817208011786402,107.74,
41.323660000000004,19.81744,106.92000000000002,
41.32348914198173,19.81635360787474,106.08000000000001,
41.32331827374862,19.815267221446557,105.51,
41.32314739530076,19.814180840715732,104.68,
41.32297650663828,19.813094465682546,103.93,
41.32280560776129,19.812008096347277,103.29,
41.322634698669916,19.8109217327102,102.83,
41.32246377936426,19.80983537477158,101.89,
41.32229284984443,19.808749022531707,101.08,
41.32212191011056,19.807662675990855,100.49000000000001,
41.32195096016277,19.806576335149295,100.16000000000001,
41.321780000000004,19.805490000000002,99.63000000000001,
41.321850000000005,19.805320000000002,99.47,
41.321940000000005,19.805190000000003,99.44000000000001,
41.32265600174187,19.804874013882177,99.51,
41.323372002619536,19.80455802082063,99.44000000000001,
41.32408800263298,19.80424202081503,99.05000000000001,
41.324804001782155,19.803926013865063,99.28,
41.325520000000004,19.803610000000003,99.44000000000001,
41.32603,19.803410000000003,99.39,
41.326840000509996,19.803055004428707,99.5,
41.327650000000006,19.8027,99.7,
41.32804,19.802590000000002,99.58,
41.328030000000005,19.802500000000002,99.27000000000001,
41.32781000000001,19.80254,99.32000000000001,
41.32720666722403,19.8027900046231,99.13000000000001,
41.32660333390709,19.80304000461624,98.95,
41.326,19.80329,98.72,
41.32528333423164,19.80361334044861,99.19000000000001,
41.32456666755843,19.803936673784783,99.21000000000001,
41.32385,19.804260000000003,99.36,
41.323000001186664,19.80462667622203,99.39,
41.32215000120971,19.80499334287857,99.35000000000001,
41.3213,19.80536,99.18,
41.321475507688,19.80646815197888,99.94000000000001,
41.32165100474783,19.807576309926347,100.26,
